cliente_id,churn,genero,customer.SeniorCitizen,customer.Partner,customer.Dependents,meses_tenencia,telefono_servicio,telefono_lineas_multiples,internet_servicio,internet_seguridad,internet_respaldo,internet_proteccion,internet_soporte,internet_tv,internet_peliculas,contrato,facturacion_electronica,metodo_pago,cargo_mensual,cargo_total,internet_activo,telefono_activo,cuentas_diarias,servicios_contratados,gasto_estimado
3422-galyp,0,male,0,no,no,2,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,79.45,145.15,1,1,2.6483333333333334,4,158.9
3422-lyepq,1,male,0,yes,yes,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,71.0,71.0,1,1,2.3666666666666667,2,71.0
3422-wjoyd,0,male,0,yes,no,28,1,0,dsl,1,0,0,1,0,0,one year,0,mailed check,54.35,1426.45,1,1,1.8116666666666668,4,1521.8
3423-hhxao,0,female,0,yes,yes,14,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.5,272.0,0,1,0.65,1,273.0
3424-nmnbo,1,male,1,yes,no,58,1,1,fiber optic,1,1,1,0,1,1,one year,1,electronic check,108.85,6287.25,1,1,3.628333333333333,8,6313.299999999999
3426-niyyl,1,male,0,no,no,15,1,1,dsl,0,0,0,0,0,0,month-to-month,0,electronic check,51.55,765.5,1,1,1.7183333333333333,3,773.25
3427-ggzzi,0,female,0,yes,no,19,1,1,fiber optic,0,1,0,0,0,1,month-to-month,1,electronic check,89.1,1620.8,1,1,2.9699999999999998,5,1692.8999999999999
3428-mmgub,0,male,0,no,no,60,1,1,fiber optic,0,0,1,0,1,0,two year,1,electronic check,89.55,5231.2,1,1,2.985,5,5373.0
3428-xzmaz,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.35,69.35,1,1,2.3116666666666665,2,69.35
3429-iflem,0,female,0,no,no,71,1,0,dsl,1,1,1,1,1,0,two year,0,credit card (automatic),77.35,5550.1,1,1,2.578333333333333,7,5491.849999999999
3439-gvusx,0,male,0,no,no,1,0,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,24.4,24.4,1,0,0.8133333333333332,1,24.4
3440-jpscl,1,female,0,no,no,6,1,0,fiber optic,0,0,1,1,1,1,month-to-month,1,mailed check,99.95,547.65,1,1,3.3316666666666666,6,599.7
3441-cgzjh,0,female,0,yes,yes,43,0,0,dsl,1,0,1,1,1,1,one year,1,credit card (automatic),60.4,2640.55,1,0,2.013333333333333,6,2597.2
3442-zhhcc,0,male,0,no,no,68,1,1,dsl,1,1,1,0,0,1,one year,1,credit card (automatic),76.9,5023.0,1,1,2.5633333333333335,7,5229.200000000001
3443-kujwu,0,male,0,yes,no,47,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,104.1,5135.15,1,1,3.4699999999999998,7,4892.7
3445-hxxgf,1,male,1,yes,no,58,0,0,dsl,0,1,1,0,0,1,month-to-month,1,electronic check,45.3,2651.2,1,0,1.51,4,2627.3999999999996
3446-qdszf,0,female,0,no,no,4,1,0,dsl,0,0,0,0,1,0,month-to-month,0,credit card (automatic),55.5,227.35,1,1,1.85,3,222.0
3450-wxoat,0,male,0,no,no,46,1,0,dsl,0,0,0,0,0,0,month-to-month,1,credit card (automatic),45.2,2065.15,1,1,1.5066666666666668,2,2079.2000000000003
3451-vawli,0,female,0,yes,yes,35,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.7,730.4,0,1,0.6566666666666666,1,689.5
3452-abwrl,0,male,1,no,no,47,1,1,fiber optic,0,0,0,0,1,0,month-to-month,1,credit card (automatic),86.05,3865.6,1,1,2.868333333333333,4,4044.35
3452-flhyd,0,male,0,yes,no,25,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),20.95,495.15,0,1,0.6983333333333334,1,523.75
3452-gwuin,0,female,1,yes,no,19,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,electronic check,94.95,1760.25,1,1,3.165,5,1804.05
3452-srfeg,0,male,0,no,no,49,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,bank transfer (automatic),74.6,3720.35,1,1,2.4866666666666664,3,3655.3999999999996
3453-rthjq,0,male,0,no,no,6,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,69.1,435.0,1,1,2.3033333333333332,2,414.59999999999997
3454-jfubc,0,male,1,no,no,68,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.0,1396.0,0,1,0.6666666666666666,1,1360.0
3457-pqbyh,0,female,0,yes,yes,58,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),20.3,1160.75,0,1,0.6766666666666666,1,1177.4
3458-idmfk,0,male,0,no,no,25,1,0,no,0,0,0,0,0,0,two year,1,mailed check,20.75,499.4,0,1,0.6916666666666667,1,518.75
3460-tjbwi,0,male,0,yes,yes,24,1,1,no,0,0,0,0,0,0,two year,0,mailed check,24.2,609.05,0,1,0.8066666666666666,2,580.8
3462-bjqqa,0,female,0,no,no,6,1,1,fiber optic,0,1,0,0,1,0,month-to-month,1,electronic check,89.75,552.65,1,1,2.9916666666666667,5,538.5
3466-byavd,0,male,0,yes,yes,15,1,0,dsl,0,1,1,1,0,1,month-to-month,1,mailed check,69.5,1071.4,1,1,2.316666666666667,6,1042.5
3466-ritxd,0,male,0,no,no,26,1,1,fiber optic,1,1,0,0,1,0,month-to-month,1,credit card (automatic),92.4,2349.8,1,1,3.08,6,2402.4
3466-waesx,0,male,0,no,yes,16,1,1,dsl,1,1,0,0,0,1,month-to-month,1,electronic check,69.1,1083.7,1,1,2.3033333333333332,6,1105.6
3468-drvqj,0,female,0,yes,yes,10,1,1,dsl,1,1,0,0,1,0,one year,0,electronic check,70.3,676.15,1,1,2.3433333333333333,6,703.0
3470-btgqo,0,male,0,no,yes,21,1,0,dsl,0,0,0,0,0,0,month-to-month,0,mailed check,45.65,985.05,1,1,1.5216666666666667,2,958.65
3470-obuet,0,female,0,yes,yes,67,1,1,dsl,1,1,0,1,1,0,two year,0,credit card (automatic),74.0,4868.4,1,1,2.466666666666667,7,4958.0
3472-oaoor,0,male,0,yes,yes,19,0,0,dsl,1,1,0,0,0,0,month-to-month,1,mailed check,34.95,610.2,1,0,1.165,3,664.0500000000001
3472-qprch,0,male,0,yes,yes,40,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.25,1006.9,0,1,0.8416666666666667,2,1010.0
3473-xiiit,1,female,0,yes,no,16,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,100.0,1534.75,1,1,3.3333333333333335,6,1600.0
3474-bafsj,0,male,0,yes,no,57,0,0,dsl,0,1,1,1,1,1,two year,1,bank transfer (automatic),57.5,3265.95,1,0,1.9166666666666667,6,3277.5
3481-jhuzh,0,male,0,yes,no,41,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,80.25,3439.0,1,1,2.675,4,3290.25
3482-abpkk,0,female,0,no,no,28,1,0,dsl,1,0,0,1,0,0,one year,0,mailed check,54.3,1546.3,1,1,1.8099999999999998,4,1520.3999999999999
3485-rezcx,0,male,0,no,no,64,1,1,fiber optic,1,1,0,0,0,0,one year,1,credit card (automatic),84.3,5289.05,1,1,2.81,5,5395.2
3486-hoogq,0,female,0,yes,yes,70,1,1,dsl,1,1,1,1,1,0,two year,0,bank transfer (automatic),79.7,5743.3,1,1,2.6566666666666667,8,5579.0
3486-khmli,0,male,0,no,yes,21,1,1,no,0,0,0,0,0,0,month-to-month,0,mailed check,24.7,467.15,0,1,0.8233333333333334,2,518.6999999999999
3486-npgst,0,female,0,no,no,36,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.55,620.75,0,1,0.6516666666666667,1,703.8000000000001
3487-earat,0,female,0,yes,yes,70,1,0,dsl,1,1,1,1,0,1,one year,0,credit card (automatic),74.1,5222.3,1,1,2.4699999999999998,7,5187.0
3488-pgmqj,1,male,1,no,no,8,1,0,fiber optic,0,1,0,0,0,0,month-to-month,1,electronic check,74.5,606.55,1,1,2.4833333333333334,3,596.0
3489-hhpfy,0,female,0,yes,no,2,1,1,fiber optic,0,0,0,0,1,0,month-to-month,1,electronic check,84.05,134.05,1,1,2.8016666666666667,4,168.1
3489-vsfrd,0,female,0,no,no,56,1,0,dsl,1,0,1,1,0,0,one year,1,credit card (automatic),60.25,3282.75,1,1,2.0083333333333333,5,3374.0
3494-jchrq,1,male,0,no,no,1,1,0,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,70.05,70.05,1,1,2.335,2,70.05
3496-lfszu,0,male,0,yes,no,4,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,electronic check,70.5,294.2,1,1,2.35,2,282.0
3498-lzgqz,0,male,0,yes,yes,63,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.15,1177.05,0,1,0.6383333333333333,1,1206.4499999999998
3500-nsdoa,0,male,0,yes,yes,68,1,1,dsl,0,1,0,1,0,1,two year,0,credit card (automatic),70.8,4859.95,1,1,2.36,6,4814.4
3500-rmzlt,1,female,1,no,no,15,1,0,fiber optic,1,0,1,1,0,1,month-to-month,1,mailed check,96.3,1426.75,1,1,3.21,6,1444.5
3503-tyday,0,female,0,yes,no,43,1,1,fiber optic,0,1,0,0,0,0,month-to-month,0,electronic check,80.45,3398.9,1,1,2.6816666666666666,4,3459.35
3506-lcjdc,1,male,0,yes,yes,1,1,0,no,0,0,0,0,0,0,month-to-month,0,bank transfer (automatic),19.95,19.95,0,1,0.6649999999999999,1,19.95
3506-ovlkd,0,male,0,no,no,35,1,1,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),26.2,954.9,0,1,0.8733333333333333,2,917.0
3507-gasnp,0,male,0,no,yes,60,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.95,1189.9,0,1,0.6649999999999999,1,1197.0
3508-cfvzl,0,female,0,no,no,71,1,1,fiber optic,1,1,1,1,1,1,two year,0,mailed check,111.3,7985.9,1,1,3.71,9,7902.3
3508-vlhcz,0,female,0,yes,yes,71,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),90.55,6239.05,1,1,3.018333333333333,9,6429.05
3509-gwqgf,0,male,1,no,no,24,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,credit card (automatic),70.0,1732.6,1,1,2.3333333333333335,2,1680.0
3511-appbj,0,male,0,no,no,23,1,0,fiber optic,1,0,1,0,1,1,one year,1,credit card (automatic),99.95,2292.75,1,1,3.3316666666666666,6,2298.85
3511-bftjw,0,male,0,yes,yes,72,0,0,dsl,1,1,1,0,0,0,two year,0,credit card (automatic),38.5,2763.0,1,0,1.2833333333333334,4,2772.0
3512-izikn,1,female,0,yes,no,70,1,1,dsl,1,0,1,1,0,0,two year,0,credit card (automatic),65.3,4759.75,1,1,2.1766666666666667,6,4571.0
3518-fstwg,0,male,1,yes,no,72,1,1,fiber optic,1,1,1,0,1,1,two year,1,bank transfer (automatic),109.55,7920.7,1,1,3.6516666666666664,8,7887.599999999999
3518-pzxzq,0,female,0,yes,no,1,1,0,dsl,0,0,0,0,1,0,month-to-month,1,mailed check,55.3,55.3,1,1,1.8433333333333333,3,55.3
3519-zkxgg,1,female,0,yes,no,3,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,75.85,256.6,1,1,2.5283333333333333,3,227.54999999999998
3520-fjgcv,0,male,0,yes,yes,72,1,1,fiber optic,1,1,1,1,1,1,two year,1,credit card (automatic),112.6,8126.65,1,1,3.753333333333333,9,8107.2
3521-htqtv,0,male,0,no,no,34,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),26.1,980.35,0,1,0.87,2,887.4000000000001
3521-mnklv,0,male,0,no,no,24,1,0,dsl,0,0,1,0,0,0,month-to-month,1,mailed check,49.7,1167.8,1,1,1.6566666666666667,3,1192.8000000000002
3521-syvor,1,female,0,no,no,37,1,0,dsl,0,0,0,0,1,1,month-to-month,1,electronic check,64.75,2345.2,1,1,2.158333333333333,4,2395.75
3522-cdkhf,0,female,0,yes,no,32,1,0,fiber optic,1,0,0,0,0,0,month-to-month,1,bank transfer (automatic),75.5,2324.7,1,1,2.5166666666666666,3,2416.0
3523-brguw,0,male,1,no,no,26,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.3,504.2,0,1,0.6433333333333333,1,501.8
3523-qrqll,1,female,0,yes,yes,22,1,0,dsl,0,1,0,0,1,1,one year,1,bank transfer (automatic),69.5,1498.2,1,1,2.316666666666667,5,1529.0
3524-wqdsg,0,female,0,yes,yes,43,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,bank transfer (automatic),99.3,4209.95,1,1,3.31,6,4269.9
3525-dvkfn,0,female,0,no,no,17,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.4,358.05,0,1,0.6466666666666666,1,329.79999999999995
3528-hfriq,0,male,1,yes,no,71,0,0,dsl,0,1,1,0,1,1,month-to-month,1,bank transfer (automatic),52.3,3765.05,1,0,1.7433333333333332,5,3713.2999999999997
3530-crzsb,0,female,0,no,no,7,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.65,155.9,0,1,0.6883333333333332,1,144.54999999999998
3530-vwvgu,0,female,0,yes,yes,22,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,19.9,400.3,0,1,0.6633333333333333,1,437.79999999999995
3533-uvmom,0,male,0,yes,no,68,1,0,dsl,1,1,1,0,0,1,two year,0,bank transfer (automatic),70.95,4741.45,1,1,2.365,6,4824.6
3536-iqctx,1,male,1,yes,no,32,1,1,fiber optic,0,0,0,0,0,1,month-to-month,0,electronic check,85.3,2661.1,1,1,2.8433333333333333,4,2729.6
3537-hpkqt,0,female,0,yes,no,55,1,1,fiber optic,0,1,0,0,0,0,month-to-month,1,credit card (automatic),77.75,4266.4,1,1,2.591666666666667,4,4276.25
3537-rybhh,0,female,1,yes,no,47,1,1,dsl,1,1,1,0,0,0,month-to-month,1,credit card (automatic),67.45,3252.0,1,1,2.2483333333333335,6,3170.15
3538-wzphd,1,male,0,no,no,3,0,0,dsl,0,1,0,0,0,0,month-to-month,1,electronic check,29.6,79.45,1,0,0.9866666666666667,2,88.80000000000001
3540-rzjyu,1,female,0,no,no,15,1,0,fiber optic,1,0,0,0,1,0,month-to-month,0,electronic check,86.2,1270.2,1,1,2.8733333333333335,4,1293.0
3541-znuhk,0,female,0,yes,yes,55,1,1,fiber optic,1,1,0,0,0,0,month-to-month,1,electronic check,85.1,4600.95,1,1,2.8366666666666664,5,4680.5
3544-fbcas,0,female,0,yes,yes,72,1,1,dsl,1,1,1,0,1,1,two year,1,credit card (automatic),83.6,5959.3,1,1,2.7866666666666666,8,6019.2
3545-cnwrg,0,female,0,yes,yes,49,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,98.35,4889.2,1,1,3.2783333333333333,6,4819.15
3546-gheae,0,male,0,no,no,7,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.45,165.35,0,1,0.6483333333333333,1,136.15
3547-lqrik,0,female,0,yes,no,47,1,1,no,0,0,0,0,0,0,one year,0,electronic check,26.9,1250.85,0,1,0.8966666666666666,2,1264.3
3549-ztmnh,0,male,0,yes,yes,12,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.0,269.65,0,1,0.8,2,288.0
3550-sahfp,1,female,0,no,no,33,1,1,fiber optic,0,0,0,0,0,1,month-to-month,1,electronic check,83.35,2757.85,1,1,2.7783333333333333,4,2750.5499999999997
3551-gaegl,0,male,0,yes,yes,34,0,0,dsl,1,0,0,0,0,0,one year,0,bank transfer (automatic),30.4,938.65,1,0,1.0133333333333332,2,1033.6
3551-huazh,1,male,1,no,no,1,1,1,fiber optic,0,0,0,0,0,0,month-to-month,1,electronic check,74.4,74.4,1,1,2.48,3,74.4
3552-ctcyf,0,male,0,yes,yes,63,1,1,fiber optic,0,1,1,0,1,1,two year,1,bank transfer (automatic),104.8,6597.25,1,1,3.493333333333333,7,6602.4
3556-bvqgl,0,female,0,yes,no,20,1,0,no,0,0,0,0,0,0,one year,1,mailed check,20.0,416.45,0,1,0.6666666666666666,1,400.0
3557-htywr,0,female,0,no,no,47,1,1,dsl,1,1,0,1,0,1,two year,0,mailed check,74.05,3496.3,1,1,2.4683333333333333,7,3480.35
3563-svylg,0,male,0,yes,yes,68,1,0,dsl,1,1,1,1,0,0,two year,0,credit card (automatic),62.65,4375.8,1,1,2.0883333333333334,6,4260.2
3565-unocc,1,female,1,yes,no,29,1,1,fiber optic,0,0,1,0,1,1,month-to-month,1,bank transfer (automatic),99.05,2952.85,1,1,3.3016666666666667,6,2872.45
3566-caayu,0,female,0,yes,yes,64,0,0,dsl,0,1,1,1,0,1,two year,0,electronic check,49.85,3210.35,1,0,1.6616666666666666,5,3190.4
3566-hjgpk,0,male,0,no,no,1,1,0,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,45.55,45.55,1,1,1.5183333333333333,2,45.55
3566-vvorz,0,female,0,yes,no,12,1,0,dsl,0,0,0,0,0,0,month-to-month,0,bank transfer (automatic),45.9,505.95,1,1,1.53,2,550.8
3567-pqtso,0,male,0,yes,yes,53,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,105.25,5576.3,1,1,3.5083333333333333,7,5578.25
3569-edbpq,0,female,0,no,no,24,1,1,fiber optic,1,0,0,1,0,0,month-to-month,1,electronic check,84.35,1938.05,1,1,2.8116666666666665,5,2024.3999999999999
3569-jfodw,0,female,0,yes,yes,72,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),90.95,6652.45,1,1,3.0316666666666667,9,6548.400000000001
3569-vldhh,0,male,0,yes,yes,66,1,0,dsl,1,1,1,1,1,0,one year,1,electronic check,75.1,5013.0,1,1,2.503333333333333,7,4956.599999999999
3570-yuekj,0,female,0,no,no,42,1,0,dsl,0,1,0,0,0,0,month-to-month,1,electronic check,49.55,2077.95,1,1,1.6516666666666666,3,2081.1
3571-dpyuh,0,male,0,yes,yes,58,1,1,fiber optic,0,1,0,1,1,0,one year,1,credit card (automatic),94.7,5430.35,1,1,3.1566666666666667,6,5492.6
3571-rfhar,1,male,0,no,no,65,1,1,fiber optic,0,1,1,1,1,1,month-to-month,1,electronic check,109.15,6941.2,1,1,3.6383333333333336,8,7094.75
3572-uolyz,0,female,0,no,yes,46,1,1,fiber optic,0,0,1,1,0,0,month-to-month,1,bank transfer (automatic),84.8,3958.85,1,1,2.8266666666666667,5,3900.7999999999997
3572-uuhrs,0,male,0,no,no,45,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),18.85,867.3,0,1,0.6283333333333334,1,848.2500000000001
3577-amvux,0,male,0,no,no,1,1,0,dsl,0,0,1,1,0,0,month-to-month,0,mailed check,55.05,55.05,1,1,1.835,4,55.05
3580-gicbm,0,female,0,yes,yes,61,1,1,no,0,0,0,0,0,0,two year,1,mailed check,24.2,1445.2,0,1,0.8066666666666666,2,1476.2
3580-hycsp,0,male,0,yes,yes,72,1,1,fiber optic,1,1,1,0,1,1,two year,1,bank transfer (automatic),110.3,7966.9,1,1,3.6766666666666667,8,7941.599999999999
3580-reoac,1,male,0,no,no,10,1,0,dsl,0,0,0,0,0,0,month-to-month,1,credit card (automatic),44.85,435.4,1,1,1.495,2,448.5
3583-ekapl,1,male,0,no,no,1,1,0,dsl,0,0,0,0,0,1,month-to-month,1,electronic check,55.0,55.0,1,1,1.8333333333333333,3,55.0
3583-krkmd,0,male,0,no,no,18,1,0,fiber optic,0,0,0,1,0,0,month-to-month,1,bank transfer (automatic),75.9,1373.05,1,1,2.5300000000000002,3,1366.2
3584-wkttw,0,male,0,yes,no,51,1,1,fiber optic,1,0,1,1,1,1,one year,1,electronic check,111.55,5720.35,1,1,3.7183333333333333,8,5689.05
3585-isxzp,1,female,0,no,no,8,1,1,fiber optic,0,0,0,0,1,1,month-to-month,0,bank transfer (automatic),95.65,778.1,1,1,3.1883333333333335,5,765.2
3585-ynadk,0,female,0,yes,no,57,1,1,dsl,0,1,1,1,1,0,one year,0,bank transfer (automatic),74.6,4368.95,1,1,2.4866666666666664,7,4252.2
3587-pmcoy,0,male,0,no,no,10,1,0,fiber optic,1,0,1,0,1,1,one year,1,electronic check,98.9,1064.95,1,1,3.296666666666667,6,989.0
3588-wsttj,0,female,1,no,no,35,1,1,fiber optic,1,0,0,0,1,1,month-to-month,1,electronic check,99.05,3554.6,1,1,3.3016666666666667,6,3466.75
3589-ppvkw,0,male,0,no,no,9,1,0,dsl,0,0,0,0,0,0,month-to-month,1,mailed check,44.4,348.15,1,1,1.48,2,399.59999999999997
3590-dwslf,0,female,0,no,no,70,1,1,fiber optic,1,1,1,1,1,1,one year,0,credit card (automatic),115.55,8127.6,1,1,3.8516666666666666,9,8088.5
3590-tcxtb,0,male,0,no,no,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.35,20.35,0,1,0.6783333333333333,1,20.35
3594-bdsoa,0,female,0,yes,no,24,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.4,482.8,0,1,0.6799999999999999,1,489.59999999999997
3594-ivhjz,0,female,0,no,no,2,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,20.45,42.45,0,1,0.6816666666666666,1,40.9
3594-kadlu,0,male,0,yes,no,3,0,0,dsl,1,0,0,1,0,0,month-to-month,0,mailed check,35.1,101.1,1,0,1.1700000000000002,3,105.30000000000001
3594-uvona,1,female,0,no,no,35,1,1,dsl,1,0,1,1,1,1,one year,1,credit card (automatic),85.95,3110.1,1,1,2.865,8,3008.25
3597-mvhjt,0,female,0,no,no,27,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,bank transfer (automatic),95.6,2595.25,1,1,3.1866666666666665,5,2581.2
3597-yaszg,0,female,1,yes,no,70,1,1,fiber optic,0,1,0,1,1,1,two year,1,bank transfer (automatic),104.45,7349.35,1,1,3.481666666666667,7,7311.5
3601-utzxo,0,male,0,yes,yes,41,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.5,798.2,0,1,0.65,1,799.5
3604-wlabm,0,female,0,no,no,10,1,0,dsl,0,0,1,1,0,0,month-to-month,0,electronic check,54.25,583.0,1,1,1.8083333333333333,4,542.5
3605-jiskb,0,male,1,yes,no,55,1,1,dsl,1,1,0,0,0,0,one year,0,credit card (automatic),60.0,3316.1,1,1,2.0,5,3300.0
3606-sbkry,0,male,0,no,no,31,0,0,dsl,0,0,1,0,1,1,one year,1,electronic check,50.05,1523.4,1,0,1.6683333333333332,4,1551.55
3606-twkgi,1,male,1,no,no,13,1,1,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,106.9,1364.3,1,1,3.5633333333333335,7,1389.7
3612-yungg,0,male,0,yes,yes,64,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),109.2,6741.15,1,1,3.64,8,6988.8
3612-yvgsj,0,female,0,yes,no,71,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),24.45,1681.6,0,1,0.815,2,1735.95
3617-xlsgq,0,female,0,yes,yes,66,1,1,fiber optic,1,1,1,0,1,1,two year,0,bank transfer (automatic),109.25,7082.5,1,1,3.6416666666666666,8,7210.5
3620-ehimz,0,female,0,yes,yes,52,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.35,1031.7,0,1,0.645,1,1006.2
3620-mwjne,0,male,0,no,no,2,1,0,dsl,1,0,0,1,0,0,month-to-month,1,mailed check,54.45,87.3,1,1,1.8150000000000002,4,108.9
3621-ceovk,1,female,1,yes,no,14,1,1,fiber optic,0,1,0,0,1,1,month-to-month,1,electronic check,100.2,1369.8,1,1,3.3400000000000003,6,1402.8
3621-chyvb,0,female,0,yes,no,57,0,0,dsl,1,0,1,1,0,1,month-to-month,1,bank transfer (automatic),49.9,2782.4,1,0,1.6633333333333333,5,2844.2999999999997
3623-fqbox,0,male,0,no,no,21,1,0,no,0,0,0,0,0,0,month-to-month,1,mailed check,19.95,416.4,0,1,0.6649999999999999,1,418.95
3627-fcrdw,1,female,0,no,no,9,1,0,fiber optic,0,0,0,0,0,0,month-to-month,0,electronic check,71.0,672.55,1,1,2.3666666666666667,2,639.0
3627-fhkbk,1,female,0,no,no,1,1,0,fiber optic,1,0,0,0,0,0,month-to-month,0,mailed check,75.3,75.3,1,1,2.51,3,75.3
3629-weaam,0,female,0,no,no,8,1,0,dsl,0,0,1,1,0,1,month-to-month,0,mailed check,64.1,504.05,1,1,2.1366666666666663,5,512.8
3629-znkxa,0,male,1,no,no,17,1,0,fiber optic,0,1,1,0,1,1,month-to-month,1,electronic check,101.8,1752.45,1,1,3.393333333333333,6,1730.6
3633-cdbuw,0,male,0,no,yes,17,1,0,dsl,0,1,1,1,1,1,one year,0,electronic check,80.85,1445.95,1,1,2.695,7,1374.4499999999998
3635-jbpsg,0,female,0,no,no,15,0,0,dsl,0,1,0,0,0,1,two year,1,mailed check,38.8,603.0,1,0,1.2933333333333332,3,582.0
3635-qqrqd,0,male,0,no,no,62,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),20.05,1201.65,0,1,0.6683333333333333,1,1243.1000000000001
3638-dimph,0,female,0,yes,no,13,1,0,dsl,0,0,0,0,0,0,one year,0,electronic check,43.8,592.65,1,1,1.46,2,569.4
3638-vbzta,0,male,0,no,yes,68,1,1,dsl,1,1,0,1,1,1,two year,1,bank transfer (automatic),86.5,5882.75,1,1,2.8833333333333333,8,5882.0
3638-weabw,0,female,0,yes,no,58,1,1,dsl,0,1,0,1,0,0,two year,1,credit card (automatic),59.9,3505.1,1,1,1.9966666666666666,5,3474.2
3639-xjhkq,0,female,0,no,yes,19,1,0,dsl,1,1,1,0,0,0,month-to-month,1,electronic check,60.6,1297.8,1,1,2.02,5,1151.4
3640-jqgjg,0,male,0,yes,yes,13,1,0,dsl,0,0,0,0,0,0,month-to-month,0,bank transfer (automatic),44.8,559.2,1,1,1.4933333333333332,2,582.4
3640-phqxk,1,female,0,no,no,31,1,1,fiber optic,0,0,1,0,0,1,month-to-month,1,electronic check,89.9,2806.9,1,1,2.996666666666667,5,2786.9
3642-byhdo,0,female,0,yes,yes,71,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.9,1389.35,0,1,0.6633333333333333,1,1412.8999999999999
3642-gktct,0,female,0,no,no,61,1,1,fiber optic,1,1,1,1,1,1,one year,1,mailed check,115.1,6993.65,1,1,3.8366666666666664,9,7021.099999999999
3643-ahcfp,1,male,1,yes,no,7,1,1,fiber optic,0,0,0,0,1,1,month-to-month,1,bank transfer (automatic),95.6,644.35,1,1,3.1866666666666665,5,669.1999999999999
3643-vblht,0,male,0,no,yes,29,0,0,dsl,1,1,1,1,0,0,month-to-month,1,mailed check,45.0,1242.45,1,0,1.5,5,1305.0
3644-qxehn,0,male,0,yes,yes,13,1,0,fiber optic,0,0,1,0,1,1,month-to-month,0,electronic check,97.0,1334.45,1,1,3.2333333333333334,5,1261.0
3645-deygf,0,male,0,no,yes,1,1,0,no,0,0,0,0,0,0,month-to-month,0,mailed check,20.75,20.75,0,1,0.6916666666666667,1,20.75
3646-itdgm,0,female,0,no,no,56,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.7,1051.9,0,1,0.6566666666666666,1,1103.2
3647-gmgdh,1,male,0,yes,no,22,1,0,fiber optic,0,0,1,0,1,1,month-to-month,1,credit card (automatic),94.7,1914.9,1,1,3.1566666666666667,5,2083.4
3648-gzphf,0,male,0,yes,yes,32,0,0,dsl,0,0,1,1,0,0,one year,1,mailed check,36.25,1151.05,1,0,1.2083333333333333,3,1160.0
3649-jpugy,0,male,0,no,no,72,1,1,dsl,0,1,1,1,1,1,two year,1,bank transfer (automatic),88.6,6201.95,1,1,2.953333333333333,8,6379.2
